lon,lat,depth,temperature,salinity
-144.8917,76.049,6.0,-1.4811,27.2566
-144.8995,76.0357,6.0,-1.4789,27.2346
177.6626,79.5826,6.0,-1.5361,28.2136
179.3282,81.2091,6.0,-1.5701,28.7411
-145.0002,75.8711,6.0,-1.4993,27.5535
179.3364,79.6107,6.0,-1.52,27.8634
179.1116,80.9664,6.0,-1.5804,28.9107
-144.5894,75.8636,6.0,-1.5016,27.6157
-145.1753,76.7631,6.0,-1.4439,27.8896
112.1603,89.7336,6.0,-1.6526,31.0879
-135.8265,78.861,6.0,-1.5649,28.6233
-135.4738,89.2361,6.0,-1.7092,31.2868
-145.2686,76.8016,6.0,-1.4554,27.9349
-134.7302,89.2493,6.0,-1.7091,31.2827
-136.7771,76.3021,6.0,-1.3164,27.1284
-86.9994,89.3414,6.0,-1.713,31.2997
127.7582,89.6082,6.0,-1.6642,31.1191
-133.0828,75.7463,6.0,-1.3684,27.3608
136.9321,89.5619,6.0,-1.6723,31.1465
-133.9048,75.0512,6.0,-1.2374,26.8496
-84.2502,88.8942,6.0,-1.7105,31.2375
-134.1832,74.742,6.0,-1.3007,26.6259
-84.1796,88.8723,6.0,-1.7104,31.234
-89.3391,88.7659,6.0,-1.7118,31.2524
-91.4314,88.7413,6.0,-1.7124,31.2595
-66.6934,88.8027,6.0,-1.7197,31.3559
-84.8733,88.3297,6.0,-1.7164,31.3373
-81.948,88.2714,6.0,-1.7183,31.3536
-86.6008,88.2972,6.0,-1.7119,31.2376
45.3952,89.5934,6.0,-1.6896,31.1131
-146.7158,73.8339,6.0,-1.5098,27.7714
-136.5623,78.0351,6.0,-1.5637,28.616
-137.0948,77.9851,6.0,-1.5642,28.6488
-137.2298,74.0953,6.0,-1.5219,27.9182
-139.2392,78.2571,6.0,-1.5208,28.2337
-140.6996,74.1311,6.0,-1.4954,27.6265
-141.1927,77.0865,6.0,-1.5115,27.8762
-152.7648,74.473,6.0,-1.531,27.6727
-141.5762,76.5314,6.0,-1.5166,27.89
-154.0205,74.5134,6.0,-1.5429,28.3071
-141.1173,76.3866,6.0,-1.5184,27.8499
-154.5338,74.5343,6.0,-1.5409,28.2485
-153.3524,75.6344,6.0,-1.5215,28.4094
-140.7715,79.2716,6.0,-1.5692,28.7761
-155.95,75.6197,6.0,-1.5213,28.7302
-141.0359,79.319,6.0,-1.5704,28.8014
-147.0175,75.9714,6.0,-1.4924,27.3435
-141.2461,74.7547,6.0,-1.3568,26.4746
-141.1476,79.3191,6.0,-1.5612,28.6117
-148.3923,76.0088,6.0,-1.5033,27.6367
-135.4383,74.8936,6.0,-1.4512,26.8175
